Timestamp,Region_ID,Soil_Moisture,Soil_Temperature,Soil_pH,Soil_Nitrogen,Soil_Phosphorus,Soil_Potassium,Air_Temperature,Humidity,Rainfall,Solar_Radiation,Groundwater_Level,Surface_Water_Availability,NDVI_Index,Vegetation_Density,Biodiversity_Index,Land_Degradation_Index,Crop_Yield_Potential,Drought_Risk_Level,Soil_Erosion_Risk,Recommended_Irrigation,Land_Use_Category
2024-01-06 13:00:00,R09,28.45,38.76,4.81,54.61,56.53,86.57,29.15,52.44,20.63,1173.72,13.94,25.48,0.087,44.34,0.293,0.124,5349.22,0.945,0.724,9.28,Agriculture
2024-01-06 14:00:00,R08,35.15,14.28,4.55,105.85,74.24,156.24,20.52,69.53,44.04,916.08,8.6,80.38,0.15,5.3,0.65,0.308,4508.73,0.442,0.009,5.59,Agriculture
2024-01-06 15:00:00,R01,14.61,39.7,5.65,80.61,60.04,50.77,35.56,92.75,48.51,1117.05,2.17,51.05,0.257,44.24,0.663,0.567,3489.81,0.161,0.1,0.2,Water
2024-01-06 16:00:00,R12,21.28,24.49,4.54,50.56,77.1,164.16,25.33,38.48,37.54,524.43,29.67,61.15,0.099,75.87,0.864,0.666,3045.07,0.746,0.933,7.97,Agroforestry
2024-01-06 17:00:00,R08,41.51,18.88,5.42,108.82,38.65,281.52,37.45,79.63,26.13,1049.79,28.22,96.21,0.319,6.67,0.319,0.319,1198.5,0.59,0.671,8.89,Agroforestry
2024-01-06 18:00:00,R08,58.09,40.44,6.18,92.47,44.62,43.01,21.39,64.28,40.58,344.69,5.9,39.8,0.133,91.58,0.642,0.805,1593.49,0.973,0.061,13.89,Agroforestry
2024-01-06 19:00:00,R15,7.77,25.12,4.99,35.07,24.78,134.88,27.11,91.25,2.16,636.31,18.36,81.43,0.625,47.65,0.343,0.32,5674.88,0.14,0.338,13.84,Water
2024-01-06 20:00:00,R11,53.97,38.29,4.92,80.81,78.92,237.83,29.14,30.08,84.4,282.85,9.22,63.88,0.697,51.2,0.905,0.032,2263.21,0.768,0.884,10.49,Water
2024-01-06 21:00:00,R03,36.73,19.22,8.09,111.46,9.14,80.17,20.0,73.98,82.08,935.89,6.24,59.35,0.775,29.94,0.324,0.509,3738.45,0.261,0.856,5.68,Agriculture
2024-01-06 22:00:00,R01,36.02,10.14,6.84,64.61,31.9,60.17,17.09,22.79,54.03,622.24,20.69,5.46,0.87,64.7,0.788,0.995,3892.79,0.912,0.191,0.44,Agroforestry
2024-01-06 23:00:00,R08,32.52,27.34,8.24,90.7,27.33,204.0,24.51,38.49,38.75,666.71,23.69,91.24,0.003,2.15,0.833,0.331,1695.47,0.788,0.423,10.75,Agroforestry
2024-01-07 00:00:00,R03,8.82,13.51,5.88,116.82,33.99,42.59,31.35,44.06,52.09,1038.37,12.49,22.86,0.176,73.85,0.359,0.316,4675.77,0.456,0.753,5.98,Forest
2024-01-07 01:00:00,R03,9.94,36.4,7.21,85.95,73.83,248.46,34.58,52.42,112.38,900.1,2.24,47.32,0.815,9.92,0.213,0.487,1029.36,0.045,0.687,4.63,Restoration
2024-01-07 02:00:00,R01,38.05,19.66,5.32,21.27,32.6,57.38,27.76,92.4,72.43,1161.21,12.34,75.2,0.03,44.46,0.074,0.179,1978.9,0.684,0.1,5.12,Forest
2024-01-07 03:00:00,R11,23.75,25.53,6.97,36.9,73.77,176.33,30.01,25.07,87.76,516.14,16.2,52.23,0.665,14.71,0.911,0.602,3564.94,0.462,0.595,1.18,Agroforestry
2024-01-07 04:00:00,R05,55.45,13.05,5.02,75.46,36.75,232.43,31.3,32.67,27.54,580.67,26.85,0.43,0.181,16.95,0.654,0.421,3172.2,0.798,0.025,2.86,Agriculture
2024-01-07 05:00:00,R10,27.36,20.03,4.51,40.31,69.11,102.92,30.36,35.23,11.37,757.64,19.88,94.9,0.506,46.45,0.82,0.403,4531.52,0.741,0.361,10.66,Agriculture
2024-01-07 06:00:00,R07,12.88,37.35,8.23,115.33,44.13,66.92,17.71,51.8,9.98,571.31,21.46,2.05,0.962,6.53,0.618,0.702,5772.44,0.748,0.518,5.24,Forest
2024-01-07 07:00:00,R10,44.31,15.31,6.72,54.59,28.35,85.66,27.15,24.55,56.64,532.56,6.48,8.99,0.649,14.99,0.16,0.186,1858.35,0.171,0.043,0.8,Restoration
2024-01-07 08:00:00,R09,21.13,32.65,8.21,60.3,38.7,262.22,21.13,92.41,86.0,441.66,21.75,22.41,0.368,54.36,0.304,0.999,693.81,0.436,0.844,4.45,Water
2024-01-07 09:00:00,R12,33.9,42.11,5.84,87.18,36.83,223.5,31.01,61.99,92.89,1006.67,15.3,59.9,0.689,69.61,0.338,0.547,2315.19,0.47,0.413,13.29,Agroforestry
2024-01-07 10:00:00,R07,43.38,33.79,5.81,67.67,24.49,91.51,37.74,81.0,86.45,663.51,24.7,97.11,0.006,35.94,0.431,0.178,5030.46,0.785,0.406,13.44,Agroforestry
2024-01-07 11:00:00,R09,54.51,38.39,6.1,52.04,26.72,226.19,32.38,77.94,109.53,748.51,6.88,92.27,0.95,86.59,0.052,0.083,4556.46,0.406,0.11,11.32,Agroforestry
2024-01-07 12:00:00,R08,48.57,13.81,7.32,18.43,18.98,224.24,21.65,69.56,6.24,284.69,15.69,65.13,0.344,16.09,0.67,0.754,3323.24,0.865,0.475,1.31,Water
2024-01-07 13:00:00,R12,42.2,18.78,6.76,75.61,30.2,299.41,21.23,87.83,102.64,339.54,6.68,74.17,0.98,56.06,0.271,0.231,2983.14,0.275,0.087,13.83,Agriculture
2024-01-07 14:00:00,R02,42.38,41.31,8.2,105.43,51.83,141.8,16.11,87.68,79.28,440.76,8.93,71.19,0.676,8.93,0.48,0.74,2589.72,0.986,0.152,13.34,Restoration
2024-01-07 15:00:00,R01,57.03,35.03,4.6,85.43,33.99,264.86,27.79,29.58,21.06,585.17,25.05,68.69,0.287,16.75,0.06,0.72,1671.07,0.088,0.835,2.09,Agriculture
2024-01-07 16:00:00,R07,21.27,32.38,7.33,51.96,58.42,156.08,27.99,87.64,81.89,100.52,20.79,81.24,0.615,90.88,0.697,0.997,2375.69,0.497,0.683,6.24,Water
2024-01-07 17:00:00,R07,5.06,33.23,5.82,24.05,79.02,273.42,22.09,59.29,61.41,1071.65,21.99,33.99,0.38,99.28,0.548,0.089,1561.37,0.589,0.596,7.73,Agriculture
2024-01-07 18:00:00,R14,19.96,24.5,5.22,99.8,33.28,63.82,37.93,40.11,43.08,1089.27,2.52,22.11,0.643,99.75,0.905,0.55,859.44,0.443,0.507,0.02,Agriculture
2024-01-07 19:00:00,R08,16.98,11.56,6.54,113.59,39.7,85.58,26.59,65.64,29.75,810.93,22.0,34.76,0.791,80.04,0.197,0.697,5383.87,0.548,0.473,4.39,Forest
2024-01-07 20:00:00,R05,41.4,37.46,6.52,52.71,17.31,260.99,35.08,41.07,55.7,413.46,15.0,4.86,0.471,19.96,0.958,0.193,1839.67,0.779,0.951,4.16,Water
2024-01-07 21:00:00,R03,39.85,33.75,5.05,90.15,34.42,253.02,34.2,55.93,28.7,493.12,14.04,96.7,0.222,28.61,0.906,0.778,1033.6,0.17,0.991,8.02,Forest
2024-01-07 22:00:00,R12,37.64,26.55,5.31,55.18,59.51,119.41,33.14,81.23,9.94,894.16,12.67,73.95,0.981,8.9,0.296,0.518,3255.12,0.948,0.385,0.11,Water
2024-01-07 23:00:00,R08,5.89,41.49,6.13,65.25,21.31,195.17,42.24,22.41,101.53,379.23,25.63,21.34,0.413,5.4,0.898,0.373,1877.27,0.392,0.014,6.74,Agroforestry
2024-01-08 00:00:00,R06,45.08,21.77,6.14,102.01,18.65,139.5,15.48,33.73,71.14,750.26,5.74,25.58,0.176,73.26,0.292,0.363,2720.16,0.622,0.91,4.95,Forest
2024-01-08 01:00:00,R11,22.79,20.3,5.77,19.18,33.23,42.68,17.04,91.74,43.64,1092.21,24.52,99.26,0.739,54.04,0.336,0.366,5798.74,0.441,0.32,8.36,Water
2024-01-08 02:00:00,R03,41.58,40.55,5.09,68.34,66.4,46.79,36.66,53.38,53.6,522.02,27.89,76.81,0.655,66.06,0.909,0.775,1529.28,0.599,0.924,5.6,Agroforestry
2024-01-08 03:00:00,R01,35.61,37.89,4.52,33.61,51.77,54.11,25.61,42.75,103.78,725.11,5.46,42.57,0.817,58.01,0.788,0.961,2196.31,0.725,0.533,2.61,Restoration
2024-01-08 04:00:00,R03,23.85,28.02,8.38,47.38,76.82,194.46,44.6,89.25,38.38,1117.88,29.99,20.67,0.002,1.18,0.441,0.656,3324.82,0.507,0.964,11.47,Agroforestry
2024-01-08 05:00:00,R05,12.4,14.58,8.27,80.89,72.84,112.6,21.49,88.34,45.62,441.67,29.72,4.04,0.347,31.98,0.114,0.22,2839.23,0.112,0.513,1.62,Restoration
2024-01-08 06:00:00,R15,10.19,17.53,6.43,13.0,16.34,77.43,20.5,23.32,91.93,923.59,18.83,66.93,0.315,69.12,0.463,0.121,1042.79,0.333,0.431,8.48,Agroforestry
2024-01-08 07:00:00,R14,50.73,32.97,8.48,75.32,8.19,284.69,32.65,47.19,24.06,918.39,8.42,78.0,0.924,86.12,0.844,0.084,4596.61,0.805,0.922,2.39,Restoration
2024-01-08 08:00:00,R03,55.51,23.48,7.19,41.18,34.93,71.54,23.38,88.46,79.11,1117.77,13.17,10.77,0.35,15.44,0.592,0.565,3087.17,0.57,0.72,12.01,Agriculture
2024-01-08 09:00:00,R01,40.74,39.28,4.78,83.64,44.16,215.24,25.21,33.48,52.12,1037.38,5.53,0.24,0.527,11.8,0.048,0.888,1923.55,0.758,0.842,7.08,Forest
2024-01-08 10:00:00,R05,10.69,43.25,4.97,25.57,43.67,272.48,42.63,63.37,60.02,911.15,4.05,35.74,0.004,95.89,0.408,0.411,4735.37,0.888,0.076,10.41,Agriculture
2024-01-08 11:00:00,R10,27.11,38.2,8.16,90.94,15.06,82.6,15.79,44.06,94.43,781.99,21.27,66.74,0.808,96.72,0.7,0.151,2603.23,0.439,0.613,3.9,Forest
2024-01-08 12:00:00,R07,45.09,23.21,7.02,81.02,14.36,95.83,30.94,75.24,119.18,327.37,17.61,92.38,0.114,75.0,0.881,0.445,2250.69,0.353,0.668,1.24,Restoration
2024-01-08 13:00:00,R15,47.89,37.6,7.87,116.84,8.51,189.19,25.05,31.87,99.78,821.25,17.13,87.95,0.882,5.92,0.977,0.794,4641.64,0.111,0.133,5.27,Forest
2024-01-08 14:00:00,R14,11.5,22.3,8.09,110.24,68.81,172.2,25.38,64.7,19.27,367.91,7.81,68.85,0.735,63.02,0.837,0.779,1108.61,0.271,0.3,6.4,Restoration
2024-01-08 15:00:00,R07,5.0,15.85,6.29,41.16,76.08,175.47,22.43,20.0,26.95,556.02,7.43,81.41,0.556,12.84,0.872,0.397,5497.97,0.422,0.891,11.36,Water
2024-01-08 16:00:00,R11,44.17,11.17,4.69,13.0,13.68,184.22,19.05,38.94,49.19,866.15,29.7,35.59,0.749,84.54,0.215,0.481,758.2,0.132,0.229,4.06,Restoration
2024-01-08 17:00:00,R09,24.61,23.5,5.25,82.09,20.98,286.97,16.03,32.16,86.31,826.13,19.05,24.51,0.793,30.32,0.86,0.631,1269.58,0.113,0.779,13.74,Water
2024-01-08 18:00:00,R15,19.0,41.62,4.77,76.32,11.74,54.0,44.63,35.74,61.12,511.38,24.67,12.42,0.752,47.51,0.926,0.512,1776.54,0.445,0.025,13.82,Water
2024-01-08 19:00:00,R15,5.71,18.36,5.25,13.02,70.81,237.72,34.81,84.53,108.22,260.08,11.67,18.16,0.661,18.68,0.634,0.243,4214.95,0.372,0.181,5.09,Forest
2024-01-08 20:00:00,R10,34.72,17.23,6.14,23.49,76.9,100.45,38.32,88.61,5.84,606.76,25.39,96.29,0.881,72.51,0.487,0.774,4278.82,0.847,0.052,3.46,Agroforestry
2024-01-08 21:00:00,R10,51.81,43.94,4.97,74.32,24.63,137.16,16.95,76.63,31.02,360.47,21.81,93.0,0.423,50.22,0.811,0.438,5973.62,0.028,0.407,11.47,Agriculture
2024-01-08 22:00:00,R12,57.67,10.88,5.17,110.3,27.77,63.22,15.45,64.26,26.31,343.75,10.83,4.69,0.566,70.58,0.617,0.344,3508.32,0.763,0.203,7.15,Agroforestry
2024-01-08 23:00:00,R13,36.12,37.5,6.28,109.72,32.2,155.86,33.01,37.31,89.3,425.81,21.67,46.99,0.969,31.97,0.828,0.282,5056.29,0.208,0.26,7.43,Agroforestry
2024-01-09 00:00:00,R03,33.3,21.25,5.86,26.66,42.68,249.1,36.71,40.6,55.77,862.17,27.81,37.33,0.372,37.68,0.451,0.878,2984.65,0.88,0.506,11.86,Agroforestry
2024-01-09 01:00:00,R15,9.68,11.31,6.37,52.3,56.18,65.67,26.85,43.24,1.8,621.88,6.81,65.18,0.751,89.65,0.178,0.298,4032.97,0.283,0.518,6.44,Agriculture
2024-01-09 02:00:00,R07,35.19,42.12,6.22,14.75,42.83,111.66,26.63,78.28,92.81,479.15,16.66,32.84,0.392,25.43,0.918,0.702,834.9,0.551,0.213,7.49,Restoration
2024-01-09 03:00:00,R01,25.9,14.89,7.08,61.62,76.33,137.0,26.53,38.97,43.42,1085.68,29.02,28.06,0.47,90.3,0.968,0.301,5021.04,0.254,0.851,11.62,Forest
2024-01-09 04:00:00,R04,38.39,29.31,8.25,92.84,12.49,67.01,19.58,93.0,31.26,862.8,24.73,80.92,0.336,7.58,0.973,0.248,4082.46,0.412,0.336,3.45,Restoration
2024-01-09 05:00:00,R13,26.38,19.59,4.93,96.9,64.9,238.2,37.62,79.73,21.93,618.85,18.8,94.71,0.153,15.89,0.956,0.418,3958.68,0.238,0.379,13.84,Forest
2024-01-09 06:00:00,R04,18.22,12.28,4.9,64.89,30.09,244.61,21.46,94.98,113.52,534.48,2.56,20.28,0.972,66.32,0.494,0.942,1711.95,0.373,0.896,9.27,Water
2024-01-09 07:00:00,R14,10.22,11.75,7.91,20.55,33.32,257.33,24.73,54.44,113.04,991.73,12.49,23.53,0.447,99.42,0.629,0.829,2726.01,0.865,0.43,9.87,Agroforestry
2024-01-09 08:00:00,R05,22.32,14.04,6.53,51.95,58.16,191.81,35.14,64.2,9.19,248.86,19.7,41.91,0.279,93.38,0.881,0.277,1760.39,0.695,0.216,14.38,Forest
2024-01-09 09:00:00,R07,10.32,12.5,7.57,112.53,74.7,171.88,15.0,41.03,27.93,813.78,12.59,70.63,0.646,50.84,0.023,0.362,4374.14,0.335,0.086,1.05,Agroforestry
2024-01-09 10:00:00,R07,14.73,36.62,5.36,35.26,58.72,108.26,37.99,65.28,77.53,74.17,29.91,16.71,0.111,52.78,0.162,0.608,5975.09,0.854,0.666,3.49,Water
2024-01-09 11:00:00,R13,59.3,26.99,7.82,45.17,63.19,210.34,41.97,93.04,80.45,58.0,22.73,46.79,0.543,57.34,0.165,0.427,1562.0,0.051,0.192,9.53,Forest
2024-01-09 12:00:00,R15,29.43,22.0,8.2,92.15,61.31,155.59,16.55,22.28,50.12,1121.55,6.02,84.08,0.574,79.23,0.221,0.872,1181.67,0.705,0.797,1.92,Agriculture
2024-01-09 13:00:00,R11,34.25,24.64,7.04,90.69,29.07,292.4,32.75,41.7,68.22,641.09,14.97,23.41,0.196,55.08,0.405,0.548,2355.82,0.626,0.893,5.98,Agroforestry
2024-01-09 14:00:00,R13,53.05,42.51,4.92,110.34,61.77,291.73,27.25,41.1,84.32,412.39,11.83,4.77,0.96,11.78,0.463,0.862,3277.41,0.375,0.509,9.11,Restoration
2024-01-09 15:00:00,R04,59.76,41.88,8.08,52.69,63.84,275.35,17.35,93.68,114.06,963.9,18.02,90.68,0.595,83.83,0.391,0.256,4362.74,0.413,0.584,2.24,Water
2024-01-09 16:00:00,R13,37.05,35.05,7.67,66.61,45.01,133.62,35.47,29.95,87.01,1182.55,13.67,78.75,0.223,88.53,0.879,0.685,3228.72,0.379,0.075,5.53,Forest
2024-01-09 17:00:00,R07,49.69,40.96,7.5,61.41,45.26,135.67,33.37,80.93,13.23,89.58,7.52,69.88,0.833,91.8,0.258,0.413,5919.97,0.641,0.659,8.03,Agroforestry
2024-01-09 18:00:00,R11,22.98,21.19,4.65,112.05,61.98,261.7,34.28,40.59,86.14,93.65,21.87,8.73,0.307,42.06,0.739,0.106,4573.28,0.238,0.913,11.15,Restoration
2024-01-09 19:00:00,R03,21.82,23.34,7.7,94.63,66.28,229.58,39.4,84.55,8.13,1033.0,3.65,89.93,0.73,22.13,0.975,0.382,1527.11,0.995,0.001,0.69,Forest
2024-01-09 20:00:00,R06,27.15,31.48,5.05,101.46,30.29,223.13,23.61,56.58,60.3,690.22,16.2,30.53,0.628,11.94,0.656,0.34,2115.5,0.003,0.216,2.58,Agroforestry
2024-01-09 21:00:00,R12,41.99,31.83,5.39,24.64,65.12,112.7,35.31,38.17,63.23,1065.15,9.65,21.15,0.16,52.46,0.045,0.322,4916.46,0.466,0.33,5.37,Agriculture
2024-01-09 22:00:00,R02,42.52,26.86,6.81,97.1,66.07,256.67,37.3,73.23,93.39,848.84,29.01,48.75,0.094,27.74,0.114,0.627,5330.06,0.229,0.818,0.94,Forest
2024-01-09 23:00:00,R10,22.34,24.02,5.56,57.63,22.56,190.65,20.06,83.12,1.39,591.17,9.46,92.28,0.608,42.73,0.839,0.406,3421.42,0.354,0.108,7.64,Agroforestry
2024-01-10 00:00:00,R13,12.33,44.52,7.15,12.57,58.77,156.19,43.71,55.26,104.97,235.55,10.56,99.46,0.668,9.9,0.361,0.112,2978.12,0.863,0.442,12.54,Agroforestry
2024-01-10 01:00:00,R14,39.78,38.74,6.93,16.61,18.99,265.01,25.2,73.55,79.67,498.34,21.36,61.41,0.131,19.92,0.404,0.211,1339.88,0.357,0.186,8.75,Forest
2024-01-10 02:00:00,R09,12.06,25.22,4.93,84.57,11.98,142.49,36.41,33.62,3.74,955.22,4.29,95.55,0.173,43.84,0.885,0.508,1854.59,0.214,0.913,13.9,Water
2024-01-10 03:00:00,R05,36.82,35.46,7.12,50.92,48.09,210.02,37.62,90.32,19.2,319.01,10.08,45.33,0.05,17.86,0.706,0.517,4370.87,0.367,0.209,8.06,Agroforestry
2024-01-10 04:00:00,R06,43.14,19.43,8.2,105.49,73.15,161.14,30.12,27.23,4.74,869.22,21.03,2.97,0.134,22.52,0.712,0.037,769.64,0.32,0.312,8.04,Restoration
2024-01-10 05:00:00,R12,43.53,13.51,5.14,90.77,7.66,194.11,18.86,36.65,91.91,334.45,1.41,27.57,0.588,1.99,0.673,0.175,3829.74,0.508,0.552,12.33,Agriculture
2024-01-10 06:00:00,R12,46.44,22.34,6.89,12.38,66.99,50.54,23.27,41.63,20.51,583.06,9.67,30.18,0.201,7.31,0.633,0.657,1746.21,0.9,0.081,14.41,Water
2024-01-10 07:00:00,R12,53.01,24.1,5.87,85.56,42.99,159.89,22.03,31.46,5.47,148.25,0.74,78.27,0.289,11.64,0.755,0.354,1720.96,0.696,0.428,13.43,Restoration
2024-01-10 08:00:00,R12,32.5,10.58,6.34,31.16,69.57,184.69,30.56,50.5,16.56,573.25,4.93,12.42,0.555,65.66,0.701,0.335,2815.52,0.85,0.313,2.47,Restoration
2024-01-10 09:00:00,R04,45.16,38.52,5.65,56.48,68.26,168.11,22.84,54.33,67.15,754.61,18.32,17.49,0.414,15.0,0.095,0.047,2987.92,0.301,0.869,14.93,Water
2024-01-10 10:00:00,R14,39.05,22.57,5.92,78.72,70.65,260.33,31.4,58.89,59.46,697.82,13.97,61.43,0.845,88.06,0.22,0.388,4069.83,0.03,0.795,5.31,Restoration
2024-01-10 11:00:00,R14,15.27,30.31,4.62,106.0,62.67,120.89,23.65,23.06,29.55,517.44,5.1,13.06,0.571,78.54,0.109,0.059,1323.06,0.362,0.927,5.0,Restoration
2024-01-10 12:00:00,R11,6.41,12.59,8.43,60.17,68.22,269.86,15.03,36.43,113.15,475.15,2.8,49.55,0.132,81.73,0.808,0.283,2390.79,0.707,0.278,10.79,Restoration
2024-01-10 13:00:00,R10,20.65,16.12,7.0,98.93,18.2,144.9,25.9,80.58,102.58,366.71,2.16,3.51,0.384,35.21,0.595,0.113,1388.22,0.276,0.815,7.3,Restoration
2024-01-10 14:00:00,R07,29.37,41.14,6.5,96.13,27.79,220.58,33.21,80.8,37.74,932.17,3.02,66.89,0.259,5.77,0.965,0.838,3416.83,0.277,0.821,1.33,Agriculture
2024-01-10 15:00:00,R12,38.94,31.3,6.03,55.6,23.19,62.55,38.21,44.75,56.95,950.03,3.33,90.84,0.259,7.65,0.718,0.198,1557.83,0.093,0.116,12.52,Water
2024-01-10 16:00:00,R09,51.75,43.26,6.66,65.11,60.68,92.04,15.85,54.59,62.02,605.48,3.05,87.49,0.256,68.97,0.495,0.126,5339.92,0.208,0.5,12.97,Agroforestry
2024-01-10 17:00:00,R07,15.79,44.96,6.02,87.05,16.52,237.9,22.75,33.76,90.74,489.95,2.12,7.36,0.418,92.31,0.933,0.849,809.77,0.733,0.973,12.67,Agriculture
2024-01-10 18:00:00,R14,11.91,23.02,5.94,13.43,18.67,43.21,44.56,81.66,51.35,783.04,21.06,59.1,0.132,17.53,0.966,0.622,3619.06,0.508,0.831,8.22,Water
2024-01-10 19:00:00,R01,57.99,20.46,6.36,107.99,70.92,291.82,22.85,91.75,65.58,691.39,28.27,10.38,0.252,86.43,0.627,0.951,4389.28,0.067,0.657,4.43,Water
2024-01-10 20:00:00,R01,10.94,40.04,5.6,94.68,57.94,89.56,38.32,41.85,49.51,817.34,25.75,5.35,0.701,65.3,0.626,0.627,5433.7,0.997,0.514,12.82,Agriculture
2024-01-10 21:00:00,R09,31.32,44.95,5.22,37.44,70.65,274.34,30.28,78.65,91.54,401.92,8.34,61.04,0.827,67.67,0.58,0.676,1852.05,0.567,0.71,13.47,Agriculture
2024-01-10 22:00:00,R11,37.21,32.04,6.73,117.93,15.45,174.15,18.67,46.43,66.71,956.6,6.53,57.25,0.014,69.76,0.085,0.361,4228.76,0.156,0.801,13.78,Forest
2024-01-10 23:00:00,R14,34.78,37.83,7.87,29.73,34.92,186.79,34.3,20.2,99.33,414.25,1.91,9.38,0.083,6.22,0.765,0.746,4403.19,0.048,0.494,10.14,Restoration
2024-01-11 00:00:00,R09,9.73,37.36,5.11,110.55,26.24,61.87,43.99,64.98,6.45,531.53,5.1,35.99,0.855,60.38,0.876,0.582,3663.58,0.558,0.742,8.03,Restoration
2024-01-11 01:00:00,R04,8.14,22.44,4.63,45.69,5.73,134.96,41.6,50.78,108.52,202.29,17.25,31.67,0.215,48.33,0.558,0.159,5181.67,0.253,0.155,0.04,Agriculture
2024-01-11 02:00:00,R13,10.8,30.1,5.49,93.95,26.34,80.62,35.71,76.88,98.33,1033.67,29.94,34.25,0.312,83.66,0.194,0.155,3014.56,0.251,0.394,1.86,Forest
2024-01-11 03:00:00,R09,37.21,39.16,8.42,60.2,33.47,176.74,30.36,76.16,98.22,790.91,25.84,33.32,0.337,42.81,0.812,0.643,4430.61,0.495,0.056,7.3,Forest
2024-01-11 04:00:00,R03,34.94,34.08,7.82,91.01,11.92,183.19,24.58,90.95,16.84,320.58,15.69,82.47,0.866,50.95,0.895,0.272,1512.5,0.464,0.766,10.86,Water
2024-01-11 05:00:00,R07,17.86,10.74,6.88,27.14,47.49,224.51,25.71,52.84,31.62,1029.48,12.99,35.36,0.163,58.05,0.806,0.544,5834.56,0.36,0.211,0.75,Agriculture
2024-01-11 06:00:00,R06,40.08,21.78,8.22,39.65,33.74,268.35,25.39,56.19,117.63,860.51,4.86,33.04,0.813,58.67,0.212,0.192,3883.43,0.809,0.165,8.1,Restoration
2024-01-11 07:00:00,R08,50.1,15.06,6.28,20.98,8.48,161.73,42.66,50.03,114.03,558.51,12.85,2.96,0.468,40.0,0.217,0.419,4541.33,0.4,0.438,6.86,Restoration
2024-01-11 08:00:00,R11,7.29,18.15,8.43,105.17,57.8,100.67,21.34,42.27,27.19,1188.32,18.05,79.04,0.783,16.62,0.458,0.862,2154.85,0.448,0.535,2.15,Agriculture
2024-01-11 09:00:00,R09,32.4,41.69,5.69,42.59,59.7,126.73,26.34,67.84,51.95,437.79,18.07,65.99,0.688,25.14,0.157,0.691,2837.02,0.628,0.166,6.26,Agriculture
2024-01-11 10:00:00,R14,42.91,11.29,5.46,86.39,67.59,260.24,27.96,82.1,18.71,164.48,16.95,34.14,0.732,41.24,0.687,0.487,1473.1,0.715,0.363,5.34,Water
2024-01-11 11:00:00,R05,18.88,17.69,7.05,100.22,41.42,77.92,27.27,31.84,31.52,893.48,24.81,45.18,0.114,61.97,0.708,0.491,5729.43,0.372,0.58,12.26,Forest
2024-01-11 12:00:00,R01,21.93,20.83,6.01,109.16,77.65,203.09,15.13,93.64,22.17,920.61,15.55,79.41,0.309,45.45,0.986,0.387,5481.57,0.521,0.091,2.94,Forest
2024-01-11 13:00:00,R03,38.75,31.59,7.01,21.69,73.55,43.4,23.13,71.29,9.71,117.81,14.45,34.42,0.227,79.16,0.379,0.652,1332.88,0.502,0.317,14.77,Restoration
2024-01-11 14:00:00,R10,54.39,28.69,5.72,108.23,46.35,103.87,29.96,78.51,69.54,992.33,9.52,47.34,0.126,57.51,0.726,0.188,1848.7,0.879,0.261,13.54,Agroforestry
2024-01-11 15:00:00,R12,49.55,17.64,6.97,31.7,38.37,193.77,37.81,94.91,28.89,942.33,5.82,1.98,0.639,34.27,0.497,0.337,3426.08,0.417,0.721,10.98,Agroforestry
2024-01-11 16:00:00,R08,37.07,15.75,5.6,91.06,5.23,158.67,32.08,57.8,119.07,1119.04,0.54,91.83,0.695,49.71,0.162,0.68,1156.0,0.46,0.166,12.0,Restoration
2024-01-11 17:00:00,R15,45.16,18.29,4.7,90.17,58.32,168.32,26.55,25.35,61.85,186.33,10.0,37.12,0.141,35.93,0.912,0.722,3714.73,0.576,0.494,1.45,Agriculture
2024-01-11 18:00:00,R11,25.07,27.59,8.15,10.94,47.37,211.75,34.95,79.27,43.09,740.93,19.18,29.64,0.769,3.03,0.06,0.886,1961.31,0.665,0.327,11.54,Water
2024-01-11 19:00:00,R06,40.25,19.49,8.03,34.27,75.32,100.99,34.98,85.31,109.58,302.34,16.99,60.91,0.287,28.11,0.042,0.305,4026.0,0.001,0.722,3.01,Agroforestry
2024-01-11 20:00:00,R08,30.64,43.17,8.38,64.11,49.57,113.01,22.44,32.18,74.49,509.36,16.15,52.67,0.377,45.09,0.265,0.853,932.53,0.652,0.963,13.26,Agroforestry
2024-01-11 21:00:00,R09,15.45,26.24,7.37,56.2,79.46,217.96,18.11,21.81,15.25,354.85,23.29,40.09,0.993,25.53,1.0,0.824,1398.08,0.152,0.865,5.98,Forest
2024-01-11 22:00:00,R04,43.6,12.06,7.23,111.04,69.04,179.96,39.1,30.19,59.74,566.69,7.37,92.24,0.192,71.96,0.021,0.01,3401.57,0.976,0.517,10.31,Agriculture
2024-01-11 23:00:00,R01,35.61,35.52,6.74,49.57,76.52,43.79,30.89,44.3,52.93,179.81,20.52,36.3,0.118,86.21,0.423,0.673,4322.53,0.358,0.856,11.59,Forest
2024-01-12 00:00:00,R14,24.72,21.51,5.0,113.07,29.57,214.29,20.3,89.32,91.82,399.04,18.41,99.84,0.269,29.69,0.519,0.767,3710.71,0.482,0.71,7.66,Restoration
2024-01-12 01:00:00,R01,55.12,32.87,5.26,60.54,16.2,201.22,22.86,20.19,83.25,131.56,10.5,78.91,0.932,2.42,0.315,0.004,2220.68,0.068,0.191,6.33,Forest
2024-01-12 02:00:00,R10,6.15,19.79,5.66,116.08,64.77,60.44,37.99,80.28,44.49,615.61,6.95,90.33,0.12,87.55,0.706,0.494,3701.84,0.872,0.691,6.3,Restoration
